"Subject","Detailed_Condition","Score","Trials","Lexical.ACC","Lexical.RT_mean","Lexical.RT_sd","Penalty","Reward","TestDuration","Load_Condition","Speed_Condition","Lexical.Correct_Trials","Lexical.Correct_RT_mean","Lexical.Correct_RT_sd","Lexical.Incorrect_Trials","Lexical.Incorrect_RT_mean","Lexical.Incorrect_RT_sd"
19068,"Load_Speed_Max",910,53,0.886792452830189,574.905660377359,195.468496788037,5,20,60,"Load","Speed_Max",47,589.36170212766,200.896406955113,6,461.666666666667,93.2966594614548
19068,"Load_Speed_Mid",910,50,0.94,628.86,315.972616354193,10,20,60,"Load","Speed_Mid",47,634.276595744681,324.792622943616,3,544,91
19068,"NoLoad_Accuracy_Max",800,50,0.96,661.96,255.327877244063,80,20,60,"NoLoad","Accuracy_Max",48,662.6875,260.662997255648,2,644.5,19.0918830920368
19068,"NoLoad_Accuracy_Mid",960,51,0.980392156862745,634.372549019608,210.416630595998,40,20,60,"NoLoad","Accuracy_Mid",50,631.68,211.663521964963,1,769,NA
19068,"NoLoad_Neutral",930,54.5,0.924763832658569,570.110492577598,180.644708135071,20,20,60,"NoLoad","Neutral",101,570.762376237624,207.472800555391,8,526,177.616762400721
19068,"NoLoad_Speed_Max",910,53,0.886792452830189,594.981132075472,134.579900568975,5,20,60,"NoLoad","Speed_Max",47,598.574468085106,135.223123935936,6,566.833333333333,138.077393756787
19068,"NoLoad_Speed_Mid",900,54,0.888888888888889,580.166666666667,177.04330032136,10,20,60,"NoLoad","Speed_Mid",48,587.729166666667,175.689128205201,6,519.666666666667,192.774133811221
19069,"Load_Accuracy_Max",620,46,0.934782608695652,712.021739130435,200.519269135627,80,20,60,"Load","Accuracy_Max",43,714.046511627907,207.32662906268,3,683,25.6320112359526
19069,"Load_Accuracy_Mid",660,48,0.895833333333333,681.395833333333,296.640604929446,40,20,60,"Load","Accuracy_Mid",43,699.441860465116,307.214234411473,5,526.2,96.6679884967097
19069,"Load_Neutral",750,42.5,0.941722972972973,862.702421171171,351.712323639527,20,20,60,"Load","Neutral",80,850.275,396.663425065647,5,674.4,205.593774224805
19069,"Load_Speed_Max",760,43,0.906976744186047,834.53488372093,519.78435770621,5,20,60,"Load","Speed_Max",39,843.846153846154,535.289618532344,4,743.75,375.36859662648
19069,"Load_Speed_Mid",800,46,0.91304347826087,748.347826086957,302.248699465361,10,20,60,"Load","Speed_Mid",42,729.904761904762,297.049951414417,4,942,331.092132192838
19069,"NoLoad_Accuracy_Max",820,51,0.96078431372549,652.156862745098,216.534281124169,80,20,60,"NoLoad","Accuracy_Max",49,656.448979591837,219.877528526724,2,547,26.8700576850888
19069,"NoLoad_Accuracy_Mid",860,52,0.942307692307692,612.307692307692,168.929563980752,40,20,60,"NoLoad","Accuracy_Mid",49,619.530612244898,169.346919817576,3,494.333333333333,131.386199173784
19069,"NoLoad_Neutral",940,52,0.951923076923077,617.826923076923,253.110600582195,20,20,60,"NoLoad","Neutral",99,618.20202020202,258.479304022821,5,610.4,66.5867854757984
19069,"NoLoad_Speed_Max",935,53,0.905660377358491,593.396226415094,207.727663764792,5,20,60,"NoLoad","Speed_Max",48,594.354166666667,199.131464069015,5,584.2,308.085540069637
19069,"NoLoad_Speed_Mid",790,47,0.893617021276596,734.914893617021,355.367527435987,10,20,60,"NoLoad","Speed_Mid",42,712.761904761905,333.376137785931,5,921,514.461854756988
19070,"Load_Accuracy_Max",220,26,0.884615384615385,1720.03846153846,1714.66004749091,80,20,60,"Load","Accuracy_Max",23,1761,1818.25365767166,3,1406,465.835807983886
19070,"Load_Accuracy_Mid",520,41,0.878048780487805,898.073170731707,488.437170485821,40,20,60,"Load","Accuracy_Mid",36,869.416666666667,488.431330163938,5,1104.4,487.503128195092
19070,"Load_Neutral",470,39.5,0.798262548262548,955.799227799228,625.370053376797,20,20,60,"Load","Neutral",63,1000.98412698413,717.152961864988,16,747.1875,346.253706358021
19070,"Load_Speed_Max",380,29,0.724137931034483,1480.96551724138,1107.06960301118,5,20,60,"Load","Speed_Max",21,1475.47619047619,1263.99231085666,8,1495.375,580.77065488145
19070,"Load_Speed_Mid",570,39,0.82051282051282,971.48717948718,666.465811173302,10,20,60,"Load","Speed_Mid",32,923.78125,582.528733023863,7,1189.57142857143,996.111582963619
19070,"NoLoad_Accuracy_Max",-60,32,0.78125,1292.09375,993.637610301079,80,20,60,"NoLoad","Accuracy_Max",25,1139.36,745.704693561734,7,1837.57142857143,1559.64545726936
19070,"NoLoad_Accuracy_Mid",580,44,0.886363636363636,842.090909090909,755.30523071361,40,20,60,"NoLoad","Accuracy_Mid",39,883.230769230769,792.69926804221,5,521.2,134.066028508344
19070,"NoLoad_Neutral",810,48.5,0.917729591836735,691.470238095238,356.216979263533,20,20,60,"NoLoad","Neutral",89,711.404494382022,371.697663036565,8,468.375,92.248015851678
19070,"NoLoad_Speed_Max",595,51,0.666666666666667,653.392156862745,432.498974723935,5,20,60,"NoLoad","Speed_Max",34,611.617647058824,307.114529491196,17,736.941176470588,615.539851531588
19070,"NoLoad_Speed_Mid",660,48,0.791666666666667,711.5625,332.015438390728,10,20,60,"NoLoad","Speed_Mid",38,718.263157894737,310.719190528572,10,686.1,421.716452923842
19071,"Load_Accuracy_Max",620,41,0.951219512195122,902.512195121951,431.739801382223,80,20,60,"Load","Accuracy_Max",39,901.897435897436,436.288882741445,2,914.5,471.640223051427
19071,"Load_Accuracy_Mid",740,40,0.975,909.9,510.044583270009,40,20,60,"Load","Accuracy_Mid",39,884.205128205128,489.782990586389,1,1912,NA
19071,"Load_Neutral",720,43,0.918290043290043,806.220238095238,461.135370305102,20,20,60,"Load","Neutral",79,816.075949367089,472.266731786829,7,692.285714285714,247.11786276034
19071,"Load_Speed_Max",860,43,1,832.953488372093,474.395703500196,5,20,60,"Load","Speed_Max",43,832.953488372093,474.395703500196,0,NA,NA
19071,"Load_Speed_Mid",800,43,0.953488372093023,826.116279069767,280.770725758523,10,20,60,"Load","Speed_Mid",41,837.170731707317,282.78612964916,2,599.5,67.175144212722
19071,"NoLoad_Accuracy_Max",800,45,0.977777777777778,766.8,538.326050236877,80,20,60,"NoLoad","Accuracy_Max",44,764.477272727273,544.32153154548,1,869,NA
19071,"NoLoad_Accuracy_Mid",760,50,0.92,655.72,204.033014535413,40,20,60,"NoLoad","Accuracy_Mid",46,661.521739130435,210.677820288118,4,589,87.8597367019349
19071,"NoLoad_Neutral",790,44.5,0.946808510638298,822.577254305978,505.22437181953,20,20,60,"NoLoad","Neutral",84,826.761904761905,524.154502630335,5,679.4,149.081521323067
19071,"NoLoad_Speed_Max",820,46,0.91304347826087,760.217391304348,264.133292364415,5,20,60,"NoLoad","Speed_Max",42,756.595238095238,268.872810580494,4,798.25,237.455083471941
19071,"NoLoad_Speed_Mid",790,44,0.931818181818182,827.659090909091,455.848299081941,10,20,60,"NoLoad","Speed_Mid",41,831.536585365854,464.809805057992,3,774.666666666667,377.049510453645
19072,"Load_Accuracy_Max",840,47,0.978723404255319,703.914893617021,253.319769546167,80,20,60,"Load","Accuracy_Max",46,701.45652173913,255.551491356047,1,817,NA
19072,"Load_Accuracy_Mid",740,46,0.934782608695652,735.347826086957,406.067548698834,40,20,60,"Load","Accuracy_Mid",43,713.558139534884,400.794764147294,3,1047.66666666667,424.448269325407
19072,"Load_Neutral",890,51.5,0.932126696832579,610.012066365008,161.574832607828,20,20,60,"Load","Neutral",96,607.125,162.320232548924,7,648.285714285714,214.829943820466
19072,"Load_Speed_Max",870,51,0.88235294117647,619.313725490196,195.101972332017,5,20,60,"Load","Speed_Max",45,638.911111111111,198.463280576972,6,472.333333333333,68.2339114126302
19072,"Load_Speed_Mid",910,53,0.905660377358491,571.660377358491,142.900307287744,10,20,60,"Load","Speed_Mid",48,582.291666666667,142.885604940773,5,469.6,105.822020392733
19072,"NoLoad_Accuracy_Max",700,50,0.94,664.48,315.909134442944,80,20,60,"NoLoad","Accuracy_Max",47,675.936170212766,322.501392262267,3,485,38.6910842443062
19072,"NoLoad_Accuracy_Mid",880,47,0.978723404255319,738.765957446809,387.1230684424,40,20,60,"NoLoad","Accuracy_Mid",46,732.891304347826,389.276892499178,1,1009,NA
19072,"NoLoad_Neutral",860,54,0.898148148148148,585.814814814815,203.539657386026,20,20,60,"NoLoad","Neutral",97,594.134020618557,206.520864001779,11,512.454545454545,165.673391729851
19072,"NoLoad_Speed_Max",950,50,0.96,670.84,222.774101744712,5,20,60,"NoLoad","Speed_Max",48,676.145833333333,224.963353004518,2,543.5,139.30003589375
19072,"NoLoad_Speed_Mid",1060,53,1,599.622641509434,106.201409960055,10,20,60,"NoLoad","Speed_Mid",53,599.622641509434,106.201409960055,0,NA,NA
19073,"Load_Accuracy_Max",920,46,1,747.739130434783,188.832134127714,80,20,60,"Load","Accuracy_Max",46,747.739130434783,188.832134127714,0,NA,NA
19073,"Load_Accuracy_Mid",760,47,0.936170212765957,717.531914893617,298.147457758728,40,20,60,"Load","Accuracy_Mid",44,723.727272727273,298.307813838391,3,626.666666666667,343.587446414058
19073,"Load_Neutral",870,45.5,0.977891156462585,752.952380952381,247.890860436462,20,20,60,"Load","Neutral",89,745.865168539326,268.775302868537,2,709,333.75440072005
19073,"Load_Speed_Max",885,48,0.9375,675.979166666667,187.470904361902,5,20,60,"Load","Speed_Max",45,667.044444444444,184.052605567434,3,810,227.857411553805
19073,"Load_Speed_Mid",830,46,0.934782608695652,716.521739130435,227.823688079711,10,20,60,"Load","Speed_Mid",43,715.116279069767,234.850936442097,3,736.666666666667,94.4792746232386
19073,"NoLoad_Accuracy_Max",760,48,0.958333333333333,706.395833333333,284.894361876605,80,20,60,"NoLoad","Accuracy_Max",46,669.521739130435,226.744960902521,2,1554.5,6.36396103067893
19073,"NoLoad_Accuracy_Mid",940,53,0.962264150943396,606.830188679245,239.911500978771,40,20,60,"NoLoad","Accuracy_Mid",51,611.862745098039,243.081798545909,2,478.5,65.7609306503489
19073,"NoLoad_Neutral",940,52,0.95343228200371,624.615398886828,163.659429102899,20,20,60,"NoLoad","Neutral",99,625.707070707071,171.373399010087,5,527.6,230.205994709087
19073,"NoLoad_Speed_Max",910,58,0.827586206896552,499.258620689655,210.114802399873,5,20,60,"NoLoad","Speed_Max",48,523.8125,219.780805334809,10,381.4,93.2942775427423
19073,"NoLoad_Speed_Mid",840,54,0.851851851851852,578.722222222222,189.883620431506,10,20,60,"NoLoad","Speed_Mid",46,588.673913043478,200.177371831176,8,521.5,104.889057035109
19074,"Load_Accuracy_Max",800,45,0.977777777777778,765.355555555556,331.810745315866,80,20,60,"Load","Accuracy_Max",44,767,335.461292953103,1,693,NA
19074,"Load_Accuracy_Mid",740,49,0.918367346938776,675.122448979592,273.715913604862,40,20,60,"Load","Accuracy_Mid",45,690.644444444444,277.900011086031,4,500.5,147.552250632333
19074,"Load_Neutral",760,44,0.93149974052932,804.496107939803,342.611306280929,20,20,60,"Load","Neutral",82,785.841463414634,333.629256404015,6,967.5,576.718562212107
19074,"Load_Speed_Max",930,49,0.959183673469388,670.265306122449,276.488982263173,5,20,60,"Load","Speed_Max",47,675.297872340426,281.280141565047,2,552,28.2842712474619
19074,"Load_Speed_Mid",820,50,0.88,650.76,321.779589921107,10,20,60,"Load","Speed_Mid",44,653.818181818182,313.075759664719,6,628.333333333333,413.624789714865
19074,"NoLoad_Accuracy_Max",920,46,1,779.717391304348,211.011601897303,80,20,60,"NoLoad","Accuracy_Max",46,779.717391304348,211.011601897303,0,NA,NA
19074,"NoLoad_Accuracy_Mid",980,49,1,691.816326530612,139.65726999059,40,20,60,"NoLoad","Accuracy_Mid",49,691.816326530612,139.65726999059,0,NA,NA
19074,"NoLoad_Neutral",920,53,0.933962264150943,595.424528301887,158.753008715992,20,20,60,"NoLoad","Neutral",99,590.868686868687,150.473175212269,7,659.857142857143,248.965478578476
19074,"NoLoad_Speed_Max",955,55,0.909090909090909,567.472727272727,174.209734658634,5,20,60,"NoLoad","Speed_Max",50,572.24,178.160276385149,5,519.8,133.261772463074
19074,"NoLoad_Speed_Mid",940,53,0.924528301886792,586.245283018868,160.419990321125,10,20,60,"NoLoad","Speed_Mid",49,587.816326530612,161.147276514036,4,567,173.310895983682
19075,"Load_Accuracy_Max",580,44,0.931818181818182,810.727272727273,315.214608594619,80,20,60,"Load","Accuracy_Max",41,802.951219512195,305.118743378665,3,917,506.079045209343
19075,"Load_Accuracy_Mid",820,47,0.957446808510638,711.36170212766,400.290895612282,40,20,60,"Load","Accuracy_Mid",45,716.4,408.049484521402,2,598,132.936074863071
19075,"Load_Neutral",730,50.5,0.859497645211931,620.162087912088,279.710942383859,20,20,60,"Load","Neutral",87,631.965517241379,292.075310783377,14,539.285714285714,196.876934841356
19075,"Load_Speed_Max",695,46,0.804347826086957,726.152173913043,308.686246131448,5,20,60,"Load","Speed_Max",37,728.675675675676,303.896277449145,9,715.777777777778,346.773260855627
19075,"Load_Speed_Mid",670,44,0.840909090909091,793.568181818182,432.45644478777,10,20,60,"Load","Speed_Mid",37,763.378378378378,399.563744834521,7,953.142857142857,589.121500929259
19075,"NoLoad_Accuracy_Max",640,52,0.923076923076923,628.480769230769,253.219310540822,80,20,60,"NoLoad","Accuracy_Max",48,637.625,261.019655655083,4,518.75,72.5137917916309
19075,"NoLoad_Accuracy_Mid",600,54,0.851851851851852,574.759259259259,133.779448908957,40,20,60,"NoLoad","Accuracy_Mid",46,590.260869565217,135.962320725283,8,485.625,77.5203890230545
19075,"NoLoad_Neutral",860,52,0.912222222222222,629.86,184.693599437022,20,20,60,"NoLoad","Neutral",95,631.505263157895,201.640604746769,9,592.333333333333,148.905171166081
19075,"NoLoad_Speed_Max",880,54,0.851851851851852,575.351851851852,219.043905085251,5,20,60,"NoLoad","Speed_Max",46,584.95652173913,230.655197838364,8,520.125,131.054446155569
19075,"NoLoad_Speed_Mid",870,54,0.87037037037037,574.055555555556,148.080602307913,10,20,60,"NoLoad","Speed_Mid",47,578.787234042553,151.112819381129,7,542.285714285714,131.431495826678
19076,"Load_Accuracy_Max",640,42,0.952380952380952,876.404761904762,361.679689816213,80,20,60,"Load","Accuracy_Max",40,865.675,357.261405947364,2,1091,537.401153701776
19076,"Load_Accuracy_Mid",440,31,0.903225806451613,1393,652.728376381273,40,20,60,"Load","Accuracy_Mid",28,1389.35714285714,669.960099104069,3,1427,573.992160225207
19076,"Load_Neutral",620,41,0.877757901013715,896.421586165772,435.294036562515,20,20,60,"Load","Neutral",72,880.277777777778,458.078694949703,10,982.2,342.211695364791
19076,"Load_Speed_Max",665,42,0.833333333333333,882.428571428571,408.043167423296,5,20,60,"Load","Speed_Max",35,819.057142857143,379.611174358025,7,1199.28571428571,424.963415792353
19076,"Load_Speed_Mid",710,43,0.883720930232558,823.209302325581,323.487878490762,10,20,60,"Load","Speed_Mid",38,807.552631578947,278.011733892792,5,942.2,603.159763246853
19076,"NoLoad_Accuracy_Max",560,43,0.930232558139535,855.720930232558,433.928034717048,80,20,60,"NoLoad","Accuracy_Max",40,861.975,447.148772781498,3,772.333333333333,209.957932294384
19076,"NoLoad_Accuracy_Mid",740,49,0.918367346938776,689.714285714286,172.295047326768,40,20,60,"NoLoad","Accuracy_Mid",45,684.733333333333,175.006415466821,4,745.75,145.639680948108
19076,"NoLoad_Neutral",570,48.5,0.793617021276596,695.083191489362,336.88165260683,20,20,60,"NoLoad","Neutral",77,694.441558441559,367.290631140865,20,691.25,229.589765726427
19076,"NoLoad_Speed_Max",895,51,0.901960784313726,653.588235294118,206.003123905497,5,20,60,"NoLoad","Speed_Max",46,655.347826086957,213.829237933378,5,637.4,125.378626567689
19076,"NoLoad_Speed_Mid",650,49,0.775510204081633,681.326530612245,228.294253445992,10,20,60,"NoLoad","Speed_Mid",38,681.342105263158,242.209120759793,11,681.272727272727,181.951142293249
19077,"Load_Accuracy_Max",460,33,0.93939393939394,1148.93939393939,535.415139132357,80,20,60,"Load","Accuracy_Max",31,1113.51612903226,523.079909189647,2,1698,568.513852073984
19077,"Load_Accuracy_Mid",480,27,0.962962962962963,1678.59259259259,978.348776068804,40,20,60,"Load","Accuracy_Mid",26,1631.11538461538,965.483436498963,1,2913,NA
19077,"Load_Neutral",720,43,0.921138211382114,844.738211382114,402.126917638886,20,20,60,"Load","Neutral",79,835.835443037975,408.125182856353,7,908.714285714286,394.162705104425
19077,"Load_Speed_Max",640,42,0.80952380952381,862.071428571429,420.062910088543,5,20,60,"Load","Speed_Max",34,907.823529411765,442.872405907659,8,667.625,235.564330006537
19077,"Load_Speed_Mid",690,45,0.844444444444444,785,255.124479421321,10,20,60,"Load","Speed_Mid",38,775.368421052632,256.96433878702,7,837.285714285714,257.584105543357
19077,"NoLoad_Accuracy_Max",460,53,0.886792452830189,592.679245283019,168.345543632607,80,20,60,"NoLoad","Accuracy_Max",47,575.085106382979,138.632581305568,6,730.5,303.677954418822
19077,"NoLoad_Accuracy_Mid",860,52,0.942307692307692,615.019230769231,194.054620407136,40,20,60,"NoLoad","Accuracy_Mid",49,612,191.751249452687,3,664.333333333333,271.923396075684
19077,"NoLoad_Neutral",790,56,0.849282296650718,533.60653907496,116.192900222233,20,20,60,"NoLoad","Neutral",95,546.757894736842,117.230788544455,17,457.941176470588,85.9298191754726
19077,"NoLoad_Speed_Max",870,56,0.821428571428571,538.25,149.554641884132,5,20,60,"NoLoad","Speed_Max",46,546.760869565217,141.945401832709,10,499.1,184.035292509043
19077,"NoLoad_Speed_Mid",1050,57,0.947368421052632,524.473684210526,128.343999979847,10,20,60,"NoLoad","Speed_Mid",54,524.425925925926,127.846990187763,3,525.333333333333,167.574858893968
19078,"Load_Accuracy_Max",460,38,0.921052631578947,1003.89473684211,362.487039058039,80,20,60,"Load","Accuracy_Max",35,958,314.188497187128,3,1539.33333333333,534.597356272301
19078,"Load_Accuracy_Mid",620,43,0.906976744186047,819.372093023256,340.907474059054,40,20,60,"Load","Accuracy_Mid",39,818.205128205128,338.163241449668,4,830.75,422.340601095056
19078,"Load_Neutral",520,46,0.782608695652174,726.760869565217,246.258929171295,20,20,60,"Load","Neutral",72,723.847222222222,242.242263774042,20,737.25,263.254504634824
19078,"Load_Speed_Max",640,47,0.74468085106383,696.382978723404,313.315964510303,5,20,60,"Load","Speed_Max",35,684.942857142857,250.534715553512,12,729.75,463.547217365473
19078,"Load_Speed_Mid",600,45,0.777777777777778,750.911111111111,267.026115697784,10,20,60,"Load","Speed_Mid",35,707.885714285714,225.59317514559,10,901.5,352.046477360905
19078,"NoLoad_Accuracy_Max",160,38,0.842105263157895,1016.39473684211,424.488788854832,80,20,60,"NoLoad","Accuracy_Max",32,985.78125,443.501808148112,6,1179.66666666667,275.539954755507
19078,"NoLoad_Accuracy_Mid",440,49,0.816326530612245,687.938775510204,233.470859009862,40,20,60,"NoLoad","Accuracy_Mid",40,707.25,243.647785932365,9,602.111111111111,165.829313184102
19078,"NoLoad_Neutral",600,49,0.805381727158949,685.05944931164,252.007794631386,20,20,60,"NoLoad","Neutral",79,697.405063291139,264.833838520149,19,623.684210526316,207.159104885212
19078,"NoLoad_Speed_Max",875,50,0.9,666.04,185.569389629181,5,20,60,"NoLoad","Speed_Max",45,650.888888888889,180.283012639751,5,802.4,196.199643220878
19078,"NoLoad_Speed_Mid",710,52,0.788461538461539,612.423076923077,205.482821776539,10,20,60,"NoLoad","Speed_Mid",41,609.024390243902,187.715274792021,11,625.090909090909,272.334887425557
19079,"Load_Accuracy_Max",440,42,0.904761904761905,874.095238095238,604.240737419498,80,20,60,"Load","Accuracy_Max",38,833.631578947368,513.167662452174,4,1258.5,1234.5683456172
19079,"Load_Accuracy_Mid",580,32,0.96875,1314.15625,730.202672235813,40,20,60,"Load","Accuracy_Mid",31,1328.70967741935,737.540199742739,1,863,NA
19079,"Load_Neutral",720,44,0.906976744186047,815.036434108527,413.960440896306,20,20,60,"Load","Neutral",80,816.4,406.42409726226,8,794.125,527.350368080165
19079,"Load_Speed_Max",825,45,0.933333333333333,774.377777777778,400.064499850217,5,20,60,"Load","Speed_Max",42,771.02380952381,410.567156094082,3,821.333333333333,249.000669343143
19079,"Load_Speed_Mid",650,40,0.875,946.975,818.204491006108,10,20,60,"Load","Speed_Mid",35,938.857142857143,809.194375793064,5,1003.8,978.185156297109
19079,"NoLoad_Accuracy_Max",900,50,0.98,675.54,265.027315496316,80,20,60,"NoLoad","Accuracy_Max",49,676.632653061224,267.659975052113,1,622,NA
19079,"NoLoad_Accuracy_Mid",820,50,0.94,645.74,311.104471592579,40,20,60,"NoLoad","Accuracy_Mid",47,648.382978723404,320.739536288809,3,604.333333333333,49.2172056636024
19079,"NoLoad_Neutral",770,50.5,0.882260596546311,655.518053375196,316.6109954084,20,20,60,"NoLoad","Neutral",89,653.471910112359,307.754111186174,12,660.333333333333,413.285138930262
19079,"NoLoad_Speed_Max",925,55,0.872727272727273,556.672727272727,188.872880486228,5,20,60,"NoLoad","Speed_Max",48,550.729166666667,184.137869206436,7,597.428571428571,230.72339654722
19079,"NoLoad_Speed_Mid",750,51,0.823529411764706,642.490196078431,527.202935217513,10,20,60,"NoLoad","Speed_Mid",42,679,573.80981807309,9,472.111111111111,100.209086968753
19080,"Load_Accuracy_Max",560,43,0.930232558139535,843.860465116279,300.555167378426,80,20,60,"Load","Accuracy_Max",40,821.5,262.169254392497,3,1142,642.948676023211
19080,"Load_Accuracy_Mid",620,46,0.891304347826087,735.304347826087,218.661063908427,40,20,60,"Load","Accuracy_Mid",41,745.146341463415,226.771312226173,5,654.6,120.440026569243
19080,"Load_Neutral",700,43,0.906385281385281,832.850649350649,290.488201183642,20,20,60,"Load","Neutral",78,795.025641025641,253.4282333598,8,1194.125,418.196958894456
19080,"Load_Speed_Max",780,49,0.836734693877551,663.673469387755,139.28543650766,5,20,60,"Load","Speed_Max",41,685.560975609756,136.213995018957,8,551.5,99.1002378546951
19080,"Load_Speed_Mid",770,46,0.891304347826087,755.673913043478,160.870141466522,10,20,60,"Load","Speed_Mid",41,740.536585365854,140.215387451053,5,879.8,270.054994399289
19080,"NoLoad_Accuracy_Max",340,47,0.872340425531915,741.170212765957,233.853662821798,80,20,60,"NoLoad","Accuracy_Max",41,723.19512195122,230.377540084987,6,864,240.376371550949
19080,"NoLoad_Accuracy_Mid",900,51,0.96078431372549,647.980392156863,200.798953204052,40,20,60,"NoLoad","Accuracy_Mid",49,641.285714285714,194.2373977036,2,812,386.080302527855
19080,"NoLoad_Neutral",820,54,0.87962962962963,570.138888888889,122.656348732828,20,20,60,"NoLoad","Neutral",95,572.621052631579,125.825544454129,13,552,101.223350402299
19080,"NoLoad_Speed_Max",835,58,0.775862068965517,509.637931034483,170.63706208514,5,20,60,"NoLoad","Speed_Max",45,534,182.078279868852,13,425.307692307692,82.5634953791975
19080,"NoLoad_Speed_Mid",760,53,0.811320754716981,607.547169811321,184.511576251145,10,20,60,"NoLoad","Speed_Mid",43,608.627906976744,201.427290823195,10,602.9,85.6250871856815
19081,"Load_Accuracy_Max",780,44,0.977272727272727,816.068181818182,411.433817206125,80,20,60,"Load","Accuracy_Max",43,808.767441860465,413.409161854457,1,1130,NA
19081,"Load_Accuracy_Mid",740,40,0.975,950.05,585.876330260042,40,20,60,"Load","Accuracy_Mid",39,939.974358974359,590.013893109373,1,1343,NA
19081,"Load_Neutral",650,37.5,0.933499288762447,1027.46692745377,596.479647977608,20,20,60,"Load","Neutral",70,1040.3,609.037714498174,5,845,528.28590744028
19081,"Load_Speed_Max",640,37,0.891891891891892,1075.64864864865,949.49171245041,5,20,60,"Load","Speed_Max",33,1026.36363636364,858.800064704448,4,1482.25,1644.4436495869
19081,"Load_Speed_Mid",790,41,0.975609756097561,893.756097560976,611.4279916919,10,20,60,"Load","Speed_Mid",40,875.6,607.921039069705,1,1620,NA
19081,"NoLoad_Accuracy_Max",880,44,1,797.25,304.559775703792,80,20,60,"NoLoad","Accuracy_Max",44,797.25,304.559775703792,0,NA,NA
19081,"NoLoad_Accuracy_Mid",700,44,0.931818181818182,826.977272727273,456.356118013337,40,20,60,"NoLoad","Accuracy_Mid",41,787.121951219512,387.146238204761,3,1371.66666666667,1001.18546400421
19081,"NoLoad_Neutral",790,47.5,0.915780141843972,721.281914893617,294.262491006636,20,20,60,"NoLoad","Neutral",87,726.402298850575,290.852494373051,8,663.625,365.09370127994
19081,"NoLoad_Speed_Max",920,51,0.92156862745098,649.137254901961,268.244293106701,5,20,60,"NoLoad","Speed_Max",47,666.936170212766,266.609664544427,4,440,214.626807893764
19081,"NoLoad_Speed_Mid",930,48,0.979166666666667,725.041666666667,276.063742125459,10,20,60,"NoLoad","Speed_Mid",47,701.617021276596,225.736818016746,1,1826,NA
19082,"Load_Accuracy_Max",780,39,1,953.410256410256,331.255801772327,80,20,60,"Load","Accuracy_Max",39,953.410256410256,331.255801772327,0,NA,NA
19082,"Load_Accuracy_Mid",740,46,0.934782608695652,738.260869565217,246.706612511714,40,20,60,"Load","Accuracy_Mid",43,744.744186046512,249.649668156461,3,645.333333333333,216.246001889823
19082,"Load_Neutral",730,43.5,0.923913043478261,796.633085896076,272.51962429422,20,20,60,"Load","Neutral",80,790.2125,282.156823875471,7,814,298.052008884356
19082,"Load_Speed_Max",825,45,0.933333333333333,760.888888888889,262.205698417918,5,20,60,"Load","Speed_Max",42,771.142857142857,265.222922475173,3,617.333333333333,193.350286613011
19082,"Load_Speed_Mid",840,45,0.955555555555556,730.466666666667,254.674890792163,10,20,60,"Load","Speed_Mid",43,734.418604651163,259.891848619688,2,645.5,43.1335136523794
19082,"NoLoad_Accuracy_Max",680,49,0.938775510204082,673.571428571429,168.151345519446,80,20,60,"NoLoad","Accuracy_Max",46,667.913043478261,165.366236791346,3,760.333333333333,226.460445405668
19082,"NoLoad_Accuracy_Mid",900,51,0.96078431372549,652.098039215686,167.569717419582,40,20,60,"NoLoad","Accuracy_Mid",49,655,167.64645338728,2,581,210.717820793591
19082,"NoLoad_Neutral",990,55.5,0.945906432748538,552.166179337232,121.656986477903,20,20,60,"NoLoad","Neutral",105,552.247619047619,125.340672764607,6,538,100.657836257293
19082,"NoLoad_Speed_Max",975,60,0.85,467.683333333333,80.266397905776,5,20,60,"NoLoad","Speed_Max",51,477.078431372549,79.7490672389978,9,414.444444444444,63.356355464766
19082,"NoLoad_Speed_Mid",960,54,0.925925925925926,572.555555555556,103.551038672062,10,20,60,"NoLoad","Speed_Mid",50,581.18,98.8785464030267,4,464.75,114.062482876711
19083,"Load_Accuracy_Max",500,45,0.911111111111111,763.266666666667,234.79114510173,80,20,60,"Load","Accuracy_Max",41,775.024390243902,239.947128322562,4,642.75,140.038982667922
19083,"Load_Accuracy_Mid",740,43,0.953488372093023,849.06976744186,482.437580238247,40,20,60,"Load","Accuracy_Mid",41,853.756097560976,493.834880323768,2,753,32.5269119345812
19083,"Load_Neutral",680,40,0.92620387742339,915.047842401501,383.021022968088,20,20,60,"Load","Neutral",74,883.851351351351,328.690956255532,6,1295.66666666667,730.003470311386
19083,"Load_Speed_Max",815,42,0.976190476190476,857.428571428571,340.897391246816,5,20,60,"Load","Speed_Max",41,864.439024390244,342.053435063916,1,570,NA
19083,"Load_Speed_Mid",630,42,0.833333333333333,871.452380952381,684.423674320083,10,20,60,"Load","Speed_Mid",35,897.514285714286,746.203464266974,7,741.142857142857,147.965568710459
19083,"NoLoad_Accuracy_Max",180,44,0.840909090909091,814.727272727273,475.582402496646,80,20,60,"NoLoad","Accuracy_Max",37,845.891891891892,489.646231918956,7,650,380.498795442684
19083,"NoLoad_Accuracy_Mid",700,53,0.886792452830189,606.132075471698,198.564079730124,40,20,60,"NoLoad","Accuracy_Mid",47,618.31914893617,203.560599500063,6,510.666666666667,128.436235800753
