fold,feature,coefficient,nonzero,model,target
7,occipital_theta_peak_pw,0.03498779304542904,True,Ridge,NoLoad_a
7,left_temporal_perm_entropy,0.01500547891090528,True,Ridge,NoLoad_a
7,right_temporal_perm_entropy,0.01515228449688922,True,Ridge,NoLoad_a
7,occipital_delta_peak_cf,-0.031837500915847985,True,Ridge,NoLoad_a
7,right_temporal_sample_entropy,0.009281463714740592,True,Ridge,NoLoad_a
7,right_temporal_aperiodic_exponent,-0.021360195490686545,True,Ridge,NoLoad_a
7,left_temporal_sample_entropy,0.017212541589671757,True,Ridge,NoLoad_a
8,conn_left_temporal_right_temporal_alpha,-0.02079325446624784,True,Ridge,NoLoad_a
8,occipital_aperiodic_exponent,0.004574689406986387,True,Ridge,NoLoad_a
8,right_temporal_perm_entropy,0.0193852564800363,True,Ridge,NoLoad_a
8,left_temporal_aperiodic_exponent,0.005702908222378997,True,Ridge,NoLoad_a
8,occipital_theta_peak_pw,0.043788622519245785,True,Ridge,NoLoad_a
8,left_temporal_perm_entropy,0.02347205590846272,True,Ridge,NoLoad_a
8,conn_central_prefrontal_alpha,-0.027945078876830277,True,Ridge,NoLoad_a
8,global_beta,0.036906926335580625,True,Ridge,NoLoad_a
8,conn_posterior_left_temporal_theta,0.025381151623183426,True,Ridge,NoLoad_a
8,posterior_aperiodic_exponent,-0.009461090496697114,True,Ridge,NoLoad_a
8,fp_theta_wpli,0.027188799044737744,True,Ridge,NoLoad_a
8,right_temporal_sample_entropy,-0.0024390545538411582,True,Ridge,NoLoad_a
8,occipital_delta_peak_cf,-0.04512616562570753,True,Ridge,NoLoad_a
8,right_temporal_aperiodic_exponent,-0.020218416908465993,True,Ridge,NoLoad_a
8,left_temporal_sample_entropy,0.017949106488717125,True,Ridge,NoLoad_a
9,conn_central_prefrontal_beta,0.02479410524647189,True,Ridge,NoLoad_a
9,posterior_beta,0.026835461816449527,True,Ridge,NoLoad_a
9,prefrontal_alpha_peak_cf,-0.033915104046139725,True,Ridge,NoLoad_a
9,left_temporal_beta_peak_pw,-0.02982830526524367,True,Ridge,NoLoad_a
9,occipital_theta_peak_pw,0.036607218604203275,True,Ridge,NoLoad_a
9,right_temporal_perm_entropy,0.014219668509755753,True,Ridge,NoLoad_a
9,posterior_aperiodic_exponent,-0.004084037585527121,True,Ridge,NoLoad_a
9,occipital_aperiodic_exponent,-0.0037646177061675767,True,Ridge,NoLoad_a
9,left_temporal_perm_entropy,0.021351556780235655,True,Ridge,NoLoad_a
9,global_beta,0.025649615376315923,True,Ridge,NoLoad_a
9,right_temporal_sample_entropy,0.0013279799023832102,True,Ridge,NoLoad_a
9,right_temporal_aperiodic_exponent,-0.015852171487705013,True,Ridge,NoLoad_a
9,left_temporal_aperiodic_exponent,-0.0032582633701893383,True,Ridge,NoLoad_a
9,occipital_delta_peak_cf,-0.037789448906278784,True,Ridge,NoLoad_a
9,left_temporal_sample_entropy,0.018048928414236512,True,Ridge,NoLoad_a
0,occipital_theta_peak_pw,0.04567773113100307,True,Lasso,NoLoad_a
0,conn_left_temporal_right_temporal_alpha,-0.0,False,Lasso,NoLoad_a
0,right_temporal_perm_entropy,0.0,False,Lasso,NoLoad_a
0,fp_theta_wpli,0.0,False,Lasso,NoLoad_a
0,conn_posterior_left_temporal_theta,0.030902820035719446,True,Lasso,NoLoad_a
0,left_temporal_perm_entropy,0.029822932937415957,True,Lasso,NoLoad_a
0,posterior_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
0,posterior_beta,0.04569533655404241,True,Lasso,NoLoad_a
0,left_temporal_aperiodic_exponent,0.0,False,Lasso,NoLoad_a
0,global_beta,0.0025369450428806414,True,Lasso,NoLoad_a
0,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
0,conn_central_prefrontal_alpha,-0.05080353393186081,True,Lasso,NoLoad_a
0,right_temporal_aperiodic_exponent,-0.019556888382887917,True,Lasso,NoLoad_a
0,occipital_delta_peak_cf,-0.04779715834879915,True,Lasso,NoLoad_a
0,left_temporal_sample_entropy,0.024895684198689264,True,Lasso,NoLoad_a
1,fp_theta_wpli,0.014158601560291034,True,Lasso,NoLoad_a
1,conn_posterior_left_temporal_theta,0.02117406984560817,True,Lasso,NoLoad_a
1,conn_posterior_left_temporal_delta,0.008049575764356649,True,Lasso,NoLoad_a
1,left_temporal_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
1,posterior_beta,0.05259843289783891,True,Lasso,NoLoad_a
1,global_beta,0.0,False,Lasso,NoLoad_a
1,left_temporal_perm_entropy,0.010065859670195052,True,Lasso,NoLoad_a
1,occipital_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
1,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
1,right_temporal_perm_entropy,0.04015674744804827,True,Lasso,NoLoad_a
1,conn_left_temporal_right_temporal_alpha,-0.014634488522813656,True,Lasso,NoLoad_a
1,posterior_aperiodic_exponent,-0.004480337608905369,True,Lasso,NoLoad_a
1,conn_central_prefrontal_alpha,-0.031421277878108014,True,Lasso,NoLoad_a
1,right_temporal_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
1,left_temporal_sample_entropy,0.012644196166560841,True,Lasso,NoLoad_a
2,occipital_theta_peak_pw,0.04308865120206139,True,Lasso,NoLoad_a
2,posterior_beta,0.04181115961561862,True,Lasso,NoLoad_a
2,right_temporal_perm_entropy,0.0,False,Lasso,NoLoad_a
2,left_temporal_perm_entropy,0.036114873226619396,True,Lasso,NoLoad_a
2,global_beta,0.0,False,Lasso,NoLoad_a
2,conn_central_prefrontal_alpha,-0.03708114388310276,True,Lasso,NoLoad_a
2,prefrontal_alpha_peak_cf,-0.04691117955348075,True,Lasso,NoLoad_a
2,fp_theta_wpli,0.0,False,Lasso,NoLoad_a
2,posterior_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
2,conn_posterior_left_temporal_theta,0.030808165166324168,True,Lasso,NoLoad_a
2,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
2,left_temporal_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
2,occipital_delta_peak_cf,-0.042548227684683575,True,Lasso,NoLoad_a
2,left_temporal_sample_entropy,0.006917404007837589,True,Lasso,NoLoad_a
2,right_temporal_aperiodic_exponent,-0.04271337103374483,True,Lasso,NoLoad_a
3,central_aperiodic_exponent,0.0,False,Lasso,NoLoad_a
3,conn_left_temporal_right_temporal_alpha,-0.00044759762299337584,True,Lasso,NoLoad_a
3,global_beta,0.02566072460496938,True,Lasso,NoLoad_a
3,occipital_aperiodic_exponent,0.0,False,Lasso,NoLoad_a
3,conn_central_prefrontal_alpha,-0.042497714199250226,True,Lasso,NoLoad_a
3,right_temporal_perm_entropy,0.0003954479966302867,True,Lasso,NoLoad_a
3,fp_theta_wpli,0.01802552339895064,True,Lasso,NoLoad_a
3,conn_posterior_left_temporal_theta,0.03010677785596025,True,Lasso,NoLoad_a
3,left_temporal_perm_entropy,0.02956001966991171,True,Lasso,NoLoad_a
3,occipital_delta_peak_cf,-0.04631725392698174,True,Lasso,NoLoad_a
3,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
3,posterior_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
3,left_temporal_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
3,right_temporal_aperiodic_exponent,-0.0336918506539843,True,Lasso,NoLoad_a
3,left_temporal_sample_entropy,0.021121990134041167,True,Lasso,NoLoad_a
4,posterior_beta,0.04859380546657768,True,Lasso,NoLoad_a
4,left_temporal_perm_entropy,0.04129373290187593,True,Lasso,NoLoad_a
4,right_temporal_perm_entropy,0.015247465748229461,True,Lasso,NoLoad_a
4,prefrontal_alpha_peak_cf,-0.04750372860629029,True,Lasso,NoLoad_a
4,global_beta,0.023065658000739814,True,Lasso,NoLoad_a
4,conn_left_temporal_right_temporal_alpha,-0.011562763678886746,True,Lasso,NoLoad_a
4,prefrontal_beta_peak_pw,-0.06290254407461995,True,Lasso,NoLoad_a
4,left_temporal_aperiodic_exponent,0.0,False,Lasso,NoLoad_a
4,occipital_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
4,conn_central_prefrontal_alpha,-0.030043882644357124,True,Lasso,NoLoad_a
4,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
4,posterior_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
4,left_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
4,right_temporal_aperiodic_exponent,-0.019665010910228573,True,Lasso,NoLoad_a
4,occipital_delta_peak_cf,-0.06321418599424904,True,Lasso,NoLoad_a
5,occipital_theta_peak_pw,0.05863696348149333,True,Lasso,NoLoad_a
5,prefrontal_beta_peak_pw,-0.0722886309167392,True,Lasso,NoLoad_a
5,posterior_beta,0.05816354481691959,True,Lasso,NoLoad_a
5,left_temporal_perm_entropy,0.08574395109443247,True,Lasso,NoLoad_a
5,global_beta,0.06261232809117037,True,Lasso,NoLoad_a
5,posterior_aperiodic_exponent,-0.010134693112557054,True,Lasso,NoLoad_a
5,fp_theta_wpli,-0.014372177386353742,True,Lasso,NoLoad_a
5,frontal_beta_peak_bw,-0.05454309429207137,True,Lasso,NoLoad_a
5,prefrontal_alpha_peak_cf,-0.06493563587079475,True,Lasso,NoLoad_a
5,right_temporal_sample_entropy,-0.019029617621080897,True,Lasso,NoLoad_a
5,left_temporal_aperiodic_exponent,0.09672822070515535,True,Lasso,NoLoad_a
5,conn_posterior_left_temporal_theta,0.04817428842304151,True,Lasso,NoLoad_a
5,occipital_delta_peak_cf,-0.05597990178367573,True,Lasso,NoLoad_a
5,left_temporal_sample_entropy,0.06716834364621685,True,Lasso,NoLoad_a
5,right_temporal_aperiodic_exponent,-0.04341681177012172,True,Lasso,NoLoad_a
6,conn_central_prefrontal_alpha,-0.0342904387944846,True,Lasso,NoLoad_a
6,conn_posterior_left_temporal_theta,0.02706438692785623,True,Lasso,NoLoad_a
6,left_temporal_beta_peak_pw,-0.024220882271146008,True,Lasso,NoLoad_a
6,occipital_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
6,occipital_theta_peak_pw,0.048750244231379414,True,Lasso,NoLoad_a
6,global_beta,0.035709842104568984,True,Lasso,NoLoad_a
6,prefrontal_alpha_peak_cf,-0.0458338608590696,True,Lasso,NoLoad_a
6,right_temporal_perm_entropy,0.0,False,Lasso,NoLoad_a
6,posterior_aperiodic_exponent,-0.000981822661058933,True,Lasso,NoLoad_a
6,left_temporal_perm_entropy,0.007621598399584528,True,Lasso,NoLoad_a
6,left_temporal_aperiodic_exponent,0.0,False,Lasso,NoLoad_a
6,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
6,occipital_delta_peak_cf,-0.04403531232014207,True,Lasso,NoLoad_a
6,right_temporal_aperiodic_exponent,-0.02342107517376518,True,Lasso,NoLoad_a
6,left_temporal_sample_entropy,0.045475630869180834,True,Lasso,NoLoad_a
7,posterior_beta,0.04315652027194765,True,Lasso,NoLoad_a
7,conn_central_prefrontal_beta,0.021998011574537835,True,Lasso,NoLoad_a
7,conn_central_prefrontal_alpha,-0.04258410469390633,True,Lasso,NoLoad_a
7,conn_posterior_left_temporal_theta,0.02350696556669493,True,Lasso,NoLoad_a
7,fp_theta_wpli,0.0,False,Lasso,NoLoad_a
7,occipital_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
7,left_temporal_beta_peak_cf,0.02852410621024061,True,Lasso,NoLoad_a
7,posterior_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
7,occipital_theta_peak_pw,0.057794639944856535,True,Lasso,NoLoad_a
7,left_temporal_perm_entropy,0.03313395429755175,True,Lasso,NoLoad_a
7,right_temporal_perm_entropy,0.006084268397015707,True,Lasso,NoLoad_a
7,occipital_delta_peak_cf,-0.04943488198995925,True,Lasso,NoLoad_a
7,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
7,right_temporal_aperiodic_exponent,-0.043093653274204675,True,Lasso,NoLoad_a
7,left_temporal_sample_entropy,0.01388612825712256,True,Lasso,NoLoad_a
8,conn_left_temporal_right_temporal_alpha,-0.01495506076906788,True,Lasso,NoLoad_a
8,occipital_aperiodic_exponent,0.0,False,Lasso,NoLoad_a
8,right_temporal_perm_entropy,0.007344774503297335,True,Lasso,NoLoad_a
8,left_temporal_aperiodic_exponent,0.0,False,Lasso,NoLoad_a
8,occipital_theta_peak_pw,0.05223076924063669,True,Lasso,NoLoad_a
8,left_temporal_perm_entropy,0.04296846776683074,True,Lasso,NoLoad_a
8,conn_central_prefrontal_alpha,-0.034760696557221506,True,Lasso,NoLoad_a
8,global_beta,0.046296733764732916,True,Lasso,NoLoad_a
8,conn_posterior_left_temporal_theta,0.025015855950542912,True,Lasso,NoLoad_a
8,posterior_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
8,fp_theta_wpli,0.025450399702934064,True,Lasso,NoLoad_a
8,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
8,occipital_delta_peak_cf,-0.05661211687531628,True,Lasso,NoLoad_a
8,right_temporal_aperiodic_exponent,-0.022912244027771263,True,Lasso,NoLoad_a
8,left_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
9,conn_central_prefrontal_beta,0.025700429437322692,True,Lasso,NoLoad_a
9,posterior_beta,0.04088818047748056,True,Lasso,NoLoad_a
9,prefrontal_alpha_peak_cf,-0.04341120848094896,True,Lasso,NoLoad_a
9,left_temporal_beta_peak_pw,-0.03550462361618039,True,Lasso,NoLoad_a
9,occipital_theta_peak_pw,0.046096958689181435,True,Lasso,NoLoad_a
9,right_temporal_perm_entropy,0.0,False,Lasso,NoLoad_a
9,posterior_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
9,occipital_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
9,left_temporal_perm_entropy,0.04798033984880474,True,Lasso,NoLoad_a
9,global_beta,0.025215372211510892,True,Lasso,NoLoad_a
9,right_temporal_sample_entropy,0.0,False,Lasso,NoLoad_a
9,right_temporal_aperiodic_exponent,-0.021151861150362078,True,Lasso,NoLoad_a
9,left_temporal_aperiodic_exponent,-0.0,False,Lasso,NoLoad_a
9,occipital_delta_peak_cf,-0.049927809541909465,True,Lasso,NoLoad_a
9,left_temporal_sample_entropy,0.010920887496802803,True,Lasso,NoLoad_a
0,occipital_theta_peak_pw,0.039398423776551734,True,ElasticNet,NoLoad_a
0,conn_left_temporal_right_temporal_alpha,-0.0019229967696432857,True,ElasticNet,NoLoad_a
0,right_temporal_perm_entropy,0.0058232971844847685,True,ElasticNet,NoLoad_a
0,fp_theta_wpli,0.008128232602231238,True,ElasticNet,NoLoad_a
0,conn_posterior_left_temporal_theta,0.02221054880512029,True,ElasticNet,NoLoad_a
0,left_temporal_perm_entropy,0.021011255361557884,True,ElasticNet,NoLoad_a
0,posterior_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
0,posterior_beta,0.03105420644050783,True,ElasticNet,NoLoad_a
0,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
0,global_beta,0.013057516037035933,True,ElasticNet,NoLoad_a
0,right_temporal_sample_entropy,0.0008981472712831698,True,ElasticNet,NoLoad_a
0,conn_central_prefrontal_alpha,-0.04337754778826339,True,ElasticNet,NoLoad_a
0,right_temporal_aperiodic_exponent,-0.016591375207138048,True,ElasticNet,NoLoad_a
0,occipital_delta_peak_cf,-0.04303532254431413,True,ElasticNet,NoLoad_a
0,left_temporal_sample_entropy,0.02569186996066585,True,ElasticNet,NoLoad_a
1,fp_theta_wpli,0.015986393081946146,True,ElasticNet,NoLoad_a
1,conn_posterior_left_temporal_theta,0.016469869237882278,True,ElasticNet,NoLoad_a
1,conn_posterior_left_temporal_delta,0.00940178834514272,True,ElasticNet,NoLoad_a
1,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
1,posterior_beta,0.034215420974495904,True,ElasticNet,NoLoad_a
1,global_beta,0.011625500769560206,True,ElasticNet,NoLoad_a
1,left_temporal_perm_entropy,0.013157332315052886,True,ElasticNet,NoLoad_a
1,occipital_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
1,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
1,right_temporal_perm_entropy,0.028772854498882738,True,ElasticNet,NoLoad_a
1,conn_left_temporal_right_temporal_alpha,-0.016317483744886094,True,ElasticNet,NoLoad_a
1,posterior_aperiodic_exponent,-0.00755302791457809,True,ElasticNet,NoLoad_a
1,conn_central_prefrontal_alpha,-0.026693902130203256,True,ElasticNet,NoLoad_a
1,right_temporal_aperiodic_exponent,-0.002925533430684832,True,ElasticNet,NoLoad_a
1,left_temporal_sample_entropy,0.010879510736781228,True,ElasticNet,NoLoad_a
2,occipital_theta_peak_pw,0.03746177418145524,True,ElasticNet,NoLoad_a
2,posterior_beta,0.0316812920040544,True,ElasticNet,NoLoad_a
2,right_temporal_perm_entropy,0.007324463704635019,True,ElasticNet,NoLoad_a
2,left_temporal_perm_entropy,0.021138188634616133,True,ElasticNet,NoLoad_a
2,global_beta,0.003192841826794151,True,ElasticNet,NoLoad_a
2,conn_central_prefrontal_alpha,-0.033461035181307545,True,ElasticNet,NoLoad_a
2,prefrontal_alpha_peak_cf,-0.041183810401401746,True,ElasticNet,NoLoad_a
2,fp_theta_wpli,0.007890455400469433,True,ElasticNet,NoLoad_a
2,posterior_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
2,conn_posterior_left_temporal_theta,0.023441896701821882,True,ElasticNet,NoLoad_a
2,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
2,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
2,occipital_delta_peak_cf,-0.037916189002495305,True,ElasticNet,NoLoad_a
2,left_temporal_sample_entropy,0.017986282289156993,True,ElasticNet,NoLoad_a
2,right_temporal_aperiodic_exponent,-0.03385703682142121,True,ElasticNet,NoLoad_a
3,central_aperiodic_exponent,0.0,False,ElasticNet,NoLoad_a
3,conn_left_temporal_right_temporal_alpha,-0.009970140030904026,True,ElasticNet,NoLoad_a
3,global_beta,0.028896816709921797,True,ElasticNet,NoLoad_a
3,occipital_aperiodic_exponent,0.0,False,ElasticNet,NoLoad_a
3,conn_central_prefrontal_alpha,-0.034914324337941914,True,ElasticNet,NoLoad_a
3,right_temporal_perm_entropy,0.010976394734199896,True,ElasticNet,NoLoad_a
3,fp_theta_wpli,0.02305122494643859,True,ElasticNet,NoLoad_a
3,conn_posterior_left_temporal_theta,0.027479231910778033,True,ElasticNet,NoLoad_a
3,left_temporal_perm_entropy,0.023312072296995653,True,ElasticNet,NoLoad_a
3,occipital_delta_peak_cf,-0.046046749740717235,True,ElasticNet,NoLoad_a
3,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
3,posterior_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
3,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
3,right_temporal_aperiodic_exponent,-0.02909566217636411,True,ElasticNet,NoLoad_a
3,left_temporal_sample_entropy,0.025185900266106145,True,ElasticNet,NoLoad_a
4,posterior_beta,0.04313741545242379,True,ElasticNet,NoLoad_a
4,left_temporal_perm_entropy,0.033770922602116865,True,ElasticNet,NoLoad_a
4,right_temporal_perm_entropy,0.019793369461015304,True,ElasticNet,NoLoad_a
4,prefrontal_alpha_peak_cf,-0.04676384416187326,True,ElasticNet,NoLoad_a
4,global_beta,0.027146073842339358,True,ElasticNet,NoLoad_a
4,conn_left_temporal_right_temporal_alpha,-0.015229345793813147,True,ElasticNet,NoLoad_a
4,prefrontal_beta_peak_pw,-0.06142463949365123,True,ElasticNet,NoLoad_a
4,left_temporal_aperiodic_exponent,0.0,False,ElasticNet,NoLoad_a
4,occipital_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
4,conn_central_prefrontal_alpha,-0.027634515199036605,True,ElasticNet,NoLoad_a
4,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
4,posterior_aperiodic_exponent,-0.0026296634389596754,True,ElasticNet,NoLoad_a
4,left_temporal_sample_entropy,0.0024152244473164557,True,ElasticNet,NoLoad_a
4,right_temporal_aperiodic_exponent,-0.018709842195045942,True,ElasticNet,NoLoad_a
4,occipital_delta_peak_cf,-0.06106296428271826,True,ElasticNet,NoLoad_a
5,occipital_theta_peak_pw,0.05352681980049332,True,ElasticNet,NoLoad_a
5,prefrontal_beta_peak_pw,-0.06743177225432834,True,ElasticNet,NoLoad_a
5,posterior_beta,0.05343601187147241,True,ElasticNet,NoLoad_a
5,left_temporal_perm_entropy,0.07147571638626331,True,ElasticNet,NoLoad_a
5,global_beta,0.049643992777150585,True,ElasticNet,NoLoad_a
5,posterior_aperiodic_exponent,-0.009780519980439778,True,ElasticNet,NoLoad_a
5,fp_theta_wpli,0.0,False,ElasticNet,NoLoad_a
5,frontal_beta_peak_bw,-0.04879572648401492,True,ElasticNet,NoLoad_a
5,prefrontal_alpha_peak_cf,-0.059719974771368665,True,ElasticNet,NoLoad_a
5,right_temporal_sample_entropy,-0.0,False,ElasticNet,NoLoad_a
5,left_temporal_aperiodic_exponent,0.06041822025437078,True,ElasticNet,NoLoad_a
5,conn_posterior_left_temporal_theta,0.03372841280664383,True,ElasticNet,NoLoad_a
5,occipital_delta_peak_cf,-0.055717847538107386,True,ElasticNet,NoLoad_a
5,left_temporal_sample_entropy,0.04242915777151505,True,ElasticNet,NoLoad_a
5,right_temporal_aperiodic_exponent,-0.027349653413077088,True,ElasticNet,NoLoad_a
6,conn_central_prefrontal_alpha,-0.029457081963075886,True,ElasticNet,NoLoad_a
6,conn_posterior_left_temporal_theta,0.026892183231750275,True,ElasticNet,NoLoad_a
6,left_temporal_beta_peak_pw,-0.02267707433937395,True,ElasticNet,NoLoad_a
6,occipital_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
6,occipital_theta_peak_pw,0.042626409725307464,True,ElasticNet,NoLoad_a
6,global_beta,0.03308661324189348,True,ElasticNet,NoLoad_a
6,prefrontal_alpha_peak_cf,-0.040715492981686995,True,ElasticNet,NoLoad_a
6,right_temporal_perm_entropy,0.0,False,ElasticNet,NoLoad_a
6,posterior_aperiodic_exponent,-0.005701942604112606,True,ElasticNet,NoLoad_a
6,left_temporal_perm_entropy,0.013450523691078596,True,ElasticNet,NoLoad_a
6,left_temporal_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
6,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
6,occipital_delta_peak_cf,-0.03988335259187144,True,ElasticNet,NoLoad_a
6,right_temporal_aperiodic_exponent,-0.023639162257140082,True,ElasticNet,NoLoad_a
6,left_temporal_sample_entropy,0.03469780513149078,True,ElasticNet,NoLoad_a
7,posterior_beta,0.03241056735035595,True,ElasticNet,NoLoad_a
7,conn_central_prefrontal_beta,0.017863051254924694,True,ElasticNet,NoLoad_a
7,conn_central_prefrontal_alpha,-0.03491256593880934,True,ElasticNet,NoLoad_a
7,conn_posterior_left_temporal_theta,0.012427759442842707,True,ElasticNet,NoLoad_a
7,fp_theta_wpli,0.010353788410830594,True,ElasticNet,NoLoad_a
7,occipital_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
7,left_temporal_beta_peak_cf,0.02403836570599761,True,ElasticNet,NoLoad_a
7,posterior_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
7,occipital_theta_peak_pw,0.04757445819317579,True,ElasticNet,NoLoad_a
7,left_temporal_perm_entropy,0.017031224041392866,True,ElasticNet,NoLoad_a
7,right_temporal_perm_entropy,0.012693599855801284,True,ElasticNet,NoLoad_a
7,occipital_delta_peak_cf,-0.04230325774766352,True,ElasticNet,NoLoad_a
7,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
7,right_temporal_aperiodic_exponent,-0.03446183554495739,True,ElasticNet,NoLoad_a
7,left_temporal_sample_entropy,0.02246067321180827,True,ElasticNet,NoLoad_a
8,conn_left_temporal_right_temporal_alpha,-0.016960924069905535,True,ElasticNet,NoLoad_a
8,occipital_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
8,right_temporal_perm_entropy,0.014364046645922118,True,ElasticNet,NoLoad_a
8,left_temporal_aperiodic_exponent,0.0,False,ElasticNet,NoLoad_a
8,occipital_theta_peak_pw,0.04707669490024443,True,ElasticNet,NoLoad_a
8,left_temporal_perm_entropy,0.027806635633934925,True,ElasticNet,NoLoad_a
8,conn_central_prefrontal_alpha,-0.030340730973075186,True,ElasticNet,NoLoad_a
8,global_beta,0.03945816739169082,True,ElasticNet,NoLoad_a
8,conn_posterior_left_temporal_theta,0.02274380526424937,True,ElasticNet,NoLoad_a
8,posterior_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
8,fp_theta_wpli,0.025583823890314793,True,ElasticNet,NoLoad_a
8,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
8,occipital_delta_peak_cf,-0.05085166830996485,True,ElasticNet,NoLoad_a
8,right_temporal_aperiodic_exponent,-0.019061111959255948,True,ElasticNet,NoLoad_a
8,left_temporal_sample_entropy,0.009371524788272984,True,ElasticNet,NoLoad_a
9,conn_central_prefrontal_beta,0.02676023987780509,True,ElasticNet,NoLoad_a
9,posterior_beta,0.037835663933941485,True,ElasticNet,NoLoad_a
9,prefrontal_alpha_peak_cf,-0.04290045862314028,True,ElasticNet,NoLoad_a
9,left_temporal_beta_peak_pw,-0.03662481585620417,True,ElasticNet,NoLoad_a
9,occipital_theta_peak_pw,0.045372553677726475,True,ElasticNet,NoLoad_a
9,right_temporal_perm_entropy,0.006981736588290709,True,ElasticNet,NoLoad_a
9,posterior_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
9,occipital_aperiodic_exponent,-0.0,False,ElasticNet,NoLoad_a
9,left_temporal_perm_entropy,0.03772402868010619,True,ElasticNet,NoLoad_a
9,global_beta,0.027561587024688323,True,ElasticNet,NoLoad_a
9,right_temporal_sample_entropy,0.0,False,ElasticNet,NoLoad_a
9,right_temporal_aperiodic_exponent,-0.018795049141051894,True,ElasticNet,NoLoad_a
9,left_temporal_aperiodic_exponent,0.0,False,ElasticNet,NoLoad_a
9,occipital_delta_peak_cf,-0.04861925239410957,True,ElasticNet,NoLoad_a
9,left_temporal_sample_entropy,0.016993741053951083,True,ElasticNet,NoLoad_a
0,central_perm_entropy,-0.012976480285113008,True,Ridge,NoLoad_v
0,frontal_theta_beta_ratio,0.00642137022187443,True,Ridge,NoLoad_v
0,left_temporal_delta_peak_bw,-0.025965070139191294,True,Ridge,NoLoad_v
0,left_temporal_aperiodic_exponent,0.012115107197330274,True,Ridge,NoLoad_v
0,left_temporal_theta_peak_pw,0.024217578711956005,True,Ridge,NoLoad_v
0,frontal_sample_entropy,-0.01357209468517606,True,Ridge,NoLoad_v
0,fp_alpha_wpli,0.04015908641836153,True,Ridge,NoLoad_v
0,prefrontal_theta_peak_pw,0.027048238393046015,True,Ridge,NoLoad_v
0,right_temporal_theta_peak_pw,0.03632329676992917,True,Ridge,NoLoad_v
0,right_temporal_alpha_peak_bw,0.03229942778101672,True,Ridge,NoLoad_v
0,left_temporal_sample_entropy,-0.014811393060826211,True,Ridge,NoLoad_v
0,right_temporal_aperiodic_exponent,0.027943777338268628,True,Ridge,NoLoad_v
0,frontal_theta_peak_pw,0.03774700141094124,True,Ridge,NoLoad_v
0,central_sample_entropy,-0.02153448191907409,True,Ridge,NoLoad_v
0,right_temporal_sample_entropy,-0.026493050956281246,True,Ridge,NoLoad_v
1,occipital_perm_entropy,-0.005790643527824804,True,Ridge,NoLoad_v
1,left_temporal_aperiodic_exponent,0.018272251134635174,True,Ridge,NoLoad_v
